date	open	high	low	close	volume	code
2012-06-26	22660	22980	22580	22780	25310550	a005930
2012-06-25	23420	23560	22560	22640	41436150	a005930
2012-06-22	23780	24040	23600	23640	31347150	a005930
2012-06-21	24680	24840	24520	24540	12777650	a005930
2012-06-20	24980	25300	24900	25040	13287150	a005930
2012-06-19	24900	24940	24440	24880	14858450	a005930
2012-06-18	24800	25140	24680	24860	17625300	a005930
2012-06-15	25000	25200	24280	24340	30480600	a005930
2012-06-14	25380	25420	25120	25220	22079250	a005930
2012-06-13	25320	25480	25120	25420	9580550	a005930
2012-06-12	24920	25200	24900	25100	8816450	a005930
2012-06-11	25440	25500	25320	25360	9924550	a005930
2012-06-08	25500	25500	24900	24940	9976050	a005930
2012-06-07	24780	25300	24660	25300	20970600	a005930
2012-06-05	24020	24180	23860	24060	12872450	a005930
2012-06-04	23960	24100	23840	23920	18092000	a005930
2012-06-01	24260	24740	23980	24660	13612600	a005930
2012-05-31	24260	24260	23840	24220	22140900	a005930
2012-05-30	24760	24800	24300	24520	12719000	a005930
2012-05-29	24240	24760	24120	24760	10843800	a005930
2012-05-25	24660	24920	24460	24500	10189150	a005930
2012-05-24	24260	24500	23960	24500	15268250	a005930
2012-05-23	24800	24800	23900	24420	16194900	a005930
2012-05-22	25100	25100	24540	24800	23846900	a005930
2012-05-21	23880	24320	23800	24180	23762400	a005930
2012-05-18	24080	24100	23300	23320	30144550	a005930
2012-05-17	24600	24860	24020	24460	33171550	a005930
2012-05-16	25960	26000	24560	24600	38619450	a005930
2012-05-15	26080	26400	26000	26220	15619050	a005930
2012-05-14	26100	26540	26080	26280	15118750	a005930
2012-05-11	26300	26460	26060	26060	13687300	a005930
2012-05-10	26580	26720	26440	26540	13171700	a005930
2012-05-09	26700	26960	26480	26620	12676000	a005930
2012-05-08	26960	27040	26780	26820	12061150	a005930
2012-05-07	26840	27060	26500	26840	18923150	a005930
2012-05-04	27500	27960	26980	27200	20500650	a005930
2012-05-03	28040	28200	27960	28020	10336050	a005930
2012-05-02	28200	28360	27980	28200	18429250	a005930
2012-04-30	27900	28180	27540	27800	15796200	a005930
2012-04-27	27100	27660	27020	27480	15916700	a005930
2012-04-26	26400	26800	26340	26800	16506250	a005930
2012-04-25	26080	26300	25860	26100	13841500	a005930
2012-04-24	25300	25720	25240	25660	13254600	a005930
2012-04-23	25380	25600	25240	25580	8411450	a005930
2012-04-20	25880	25940	25560	25640	9932100	a005930
2012-04-19	25840	26140	25780	26140	13169450	a005930
2012-04-18	25540	26040	25380	25860	17266000	a005930
2012-04-17	25020	25280	24820	24980	14584350	a005930
2012-04-16	25460	25520	25000	25180	15259050	a005930
2012-04-13	25300	25540	25200	25360	35458750	a005930
2012-04-12	25660	25980	25360	25460	25285300	a005930
2012-04-10	26280	26400	26140	26220	11182750	a005930
2012-04-09	26400	26600	26120	26340	8610500	a005930
2012-04-06	26540	26680	26260	26640	10298600	a005930
2012-04-05	26040	26700	25940	26600	12934600	a005930
2012-04-04	26620	27020	26300	26400	14611200	a005930
2012-04-03	26400	26780	26040	26700	16525600	a005930
2012-04-02	25500	25980	25220	25980	12596850	a005930
2012-03-30	25400	25600	25140	25500	15298350	a005930
2012-03-29	25980	25980	25600	25600	11688850	a005930
2012-03-28	26000	26160	25900	26040	9925800	a005930
2012-03-27	25700	26220	25520	26220	14194000	a005930
2012-03-26	25360	25500	25220	25500	9240950	a005930
2012-03-23	24860	25480	24860	25220	10865350	a005930
2012-03-22	24700	25260	24700	25160	12691500	a005930
2012-03-21	25200	25200	24840	24840	12932700	a005930
2012-03-20	25340	25540	25200	25340	11940350	a005930
2012-03-19	24700	25360	24680	25200	11891650	a005930
2012-03-16	25200	25340	24760	24760	18081600	a005930
2012-03-15	25020	25200	24840	25000	14050700	a005930
2012-03-14	24600	25100	24600	25000	18366400	a005930
2012-03-13	24000	24580	24000	24420	11986400	a005930
2012-03-12	24480	24520	24200	24200	11838000	a005930
2012-03-09	23820	24620	23760	24600	18260600	a005930
2012-03-08	23600	23720	23300	23600	20310550	a005930
2012-03-07	23500	23660	23300	23440	11527700	a005930
2012-03-06	23580	23860	23340	23600	10576600	a005930
2012-03-05	23800	23820	23320	23480	11182750	a005930
2012-03-02	24300	24340	23580	23640	18034100	a005930
2012-02-29	23820	24180	23820	24120	17280900	a005930
2012-02-28	23920	24000	23620	23700	16651350	a005930
2012-02-27	23480	23600	23180	23420	8413250	a005930
2012-02-24	23060	23720	23060	23600	14248000	a005930
2012-02-23	23460	23580	23020	23200	23280450	a005930
2012-02-22	23640	24000	23440	23940	11786200	a005930
2012-02-21	23500	23960	23300	23600	10816400	a005930
2012-02-20	23560	23880	23320	23500	14827500	a005930
2012-02-17	23180	23600	23120	23520	17333800	a005930
2012-02-16	22600	22800	22420	22700	15430150	a005930
2012-02-15	21960	22760	21840	22700	28529400	a005930
2012-02-14	21680	21780	21480	21600	12325550	a005930
2012-02-13	21380	21780	21340	21660	16038000	a005930
2012-02-10	21680	21680	21220	21240	18615900	a005930
2012-02-09	21740	21800	21200	21680	24029250	a005930
2012-02-08	21980	22000	21680	21840	11844000	a005930
2012-02-07	21540	21920	21460	21860	11930550	a005930
2012-02-06	21680	21820	21320	21480	15879250	a005930
2012-02-03	21420	21680	21120	21320	17862650	a005930
2012-02-02	21720	22080	21360	21600	22449300	a005930
2012-02-01	22140	22140	21560	21580	22936550	a005930
2012-01-31	22100	22400	21780	22140	21747950	a005930
2012-01-30	22580	22600	22180	22300	16370400	a005930
2012-01-27	22400	22500	22220	22500	12753000	a005930
2012-01-26	22320	22420	21880	22260	17660600	a005930
2012-01-25	21840	22500	21840	22280	22786800	a005930
2012-01-20	21800	22100	21520	22100	25630350	a005930
2012-01-19	20760	21440	20740	21440	22402800	a005930
2012-01-18	21020	21040	20440	20600	15380400	a005930
2012-01-17	20820	20960	20480	20720	17116100	a005930
2012-01-16	20800	20800	20400	20600	11647400	a005930
2012-01-13	20560	21000	20520	20920	14650850	a005930
2012-01-12	20320	20580	20220	20560	18573100	a005930
2012-01-11	20340	20480	20280	20420	19145200	a005930
2012-01-10	20420	20720	20420	20520	20469050	a005930
2012-01-09	20800	20820	20300	20320	19358300	a005930
2012-01-06	21120	21320	20600	20800	18837650	a005930
2012-01-05	21460	21580	21100	21100	17334550	a005930
2012-01-04	22100	22200	21500	21600	17119450	a005930
2012-01-03	21860	22100	21840	22100	16952300	a005930
2012-01-02	21400	21600	21300	21600	13165000	a005930
2011-12-29	21240	21540	21140	21160	10944900	a005930
2011-12-28	21460	21460	21200	21220	11046250	a005930
2011-12-27	21360	21600	21060	21460	11309450	a005930
2011-12-26	21340	21500	21320	21320	6223450	a005930
2011-12-23	21120	21480	21120	21360	12323900	a005930
2011-12-22	20900	21060	20820	21040	10658550	a005930
2011-12-21	20700	21140	20620	21140	20415800	a005930
2011-12-20	20160	20580	20140	20240	13775800	a005930
2011-12-19	20900	20900	19680	20140	20534700	a005930
2011-12-16	20420	20900	20400	20900	12288700	a005930
2011-12-15	20580	20720	20300	20300	16980250	a005930
2011-12-14	20680	20900	20500	20800	21079500	a005930
2011-12-13	21480	21500	21000	21000	13252200	a005930
2011-12-12	21260	21680	21200	21680	12173950	a005930
2011-12-09	20980	21480	20740	21060	13819400	a005930
2011-12-08	21140	21660	20920	21280	26054050	a005930
2011-12-07	21000	21360	20820	21120	19774300	a005930
2011-12-06	21140	21400	20820	20880	14637900	a005930
2011-12-05	21380	21460	21160	21320	14875050	a005930
2011-12-02	21220	21420	20800	21000	21969400	a005930
2011-12-01	20700	21600	20580	21480	34731400	a005930
2011-11-30	20000	20200	19920	20080	19721150	a005930
2011-11-29	19800	20100	19720	20100	27625150	a005930
2011-11-28	19180	19640	19160	19560	15797000	a005930
2011-11-25	18580	19060	18580	18940	11698100	a005930
2011-11-24	18440	19060	18420	18860	13684000	a005930
2011-11-23	18960	19200	18700	18700	15352150	a005930
2011-11-22	19000	19420	18860	19260	12091450	a005930
2011-11-21	19020	19200	18840	19000	12847100	a005930
2011-11-18	19420	19540	19240	19260	16333500	a005930
2011-11-17	19640	19840	19220	19600	12972250	a005930
2011-11-16	19900	20060	19460	19500	16963350	a005930
2011-11-15	19720	20000	19600	19920	11741900	a005930
2011-11-14	19760	20040	19740	19920	14149450	a005930
2011-11-11	18900	19680	18600	19660	24328800	a005930
2011-11-10	19340	19460	18700	18700	31210900	a005930
2011-11-09	19400	19760	19320	19700	19318600	a005930
2011-11-08	19720	19800	19300	19400	17079200	a005930
2011-11-07	19920	20000	19720	19860	14029300	a005930
2011-11-04	19660	20100	19640	20100	26756950	a005930
2011-11-03	19240	19420	19160	19340	16439100	a005930
2011-11-02	19400	19560	19320	19420	28481800	a005930
2011-11-01	19360	19980	19240	19800	31004700	a005930
2011-10-31	18820	19400	18660	19360	23810850	a005930
2011-10-28	18560	18920	18540	18900	26899600	a005930
2011-10-27	18580	18780	18380	18480	17473750	a005930
2011-10-26	18660	18920	18540	18680	12518000	a005930
2011-10-25	18720	19020	18700	18900	18286850	a005930
2011-10-24	18260	18860	18220	18820	18810700	a005930
2011-10-21	18400	18500	18140	18340	23321450	a005930
2011-10-20	17720	18400	17660	18140	28459600	a005930
2011-10-19	17700	17720	17400	17720	10712700	a005930
2011-10-18	17500	17860	17420	17660	13850600	a005930
2011-10-17	17800	17900	17620	17800	10685000	a005930
2011-10-14	17420	17880	17420	17720	10865950	a005930
2011-10-13	17960	17980	17620	17800	16278150	a005930
2011-10-12	17440	17980	17400	17960	21630000	a005930
2011-10-11	17700	17700	17380	17620	22951550	a005930
2011-10-10	17560	17700	17440	17480	17265800	a005930
2011-10-07	17300	17620	17000	17200	26521150	a005930
2011-10-06	17480	17580	16840	17100	30008000	a005930
2011-10-05	16480	17000	16340	16840	32201800	a005930
2011-10-04	16100	16640	15920	16560	32930800	a005930
2011-09-30	16600	16800	16220	16800	25801150	a005930
2011-09-29	16080	16960	16080	16740	27699050	a005930
2011-09-28	16480	16500	15820	16140	24327550	a005930
2011-09-27	16100	16100	15820	16080	16580000	a005930
2011-09-26	15200	15740	15180	15500	24045350	a005930
2011-09-23	15280	15600	15020	15160	21856150	a005930
2011-09-22	15920	16000	15560	15800	15350400	a005930
2011-09-21	16380	16560	16020	16260	17078150	a005930
2011-09-20	16220	16360	15920	16220	14050700	a005930
2011-09-19	16000	16280	15760	16160	12346000	a005930
2011-09-16	15880	16220	15840	15960	23831600	a005930
2011-09-15	15680	15680	15300	15420	21329650	a005930
2011-09-14	15600	15620	14820	15060	27555050	a005930
2011-09-09	15700	16240	15540	15600	18090100	a005930
2011-09-08	15600	16040	15560	15960	28745700	a005930
2011-09-07	14660	15560	14660	15460	17575200	a005930
2011-09-06	14520	14720	14200	14540	13225250	a005930
2011-09-05	15100	15120	14600	14620	13874400	a005930
2011-09-02	15300	15620	15260	15380	12934100	a005930
2011-09-01	15180	15760	14880	15420	35870550	a005930
2011-08-31	14940	14940	14620	14880	14511450	a005930
2011-08-30	14820	14960	14720	14840	12648200	a005930
2011-08-29	14840	14840	14480	14660	13022000	a005930
2011-08-26	14340	14680	14340	14520	10640750	a005930
2011-08-25	14740	14760	14420	14500	19056750	a005930
2011-08-24	14480	14700	14000	14160	18520150	a005930
2011-08-23	14000	14700	13980	14460	24645650	a005930
2011-08-22	13680	14040	13660	13820	20947600	a005930
2011-08-19	13760	13940	13440	13600	29035650	a005930
2011-08-18	14960	14980	14060	14180	35425150	a005930
2011-08-17	15020	15200	14820	15040	14670250	a005930
2011-08-16	14700	15000	14520	15000	30081100	a005930
2011-08-12	14420	14440	14000	14140	33891400	a005930
2011-08-11	13760	14500	13760	14160	39741600	a005930
2011-08-10	15200	15200	14400	14400	49327850	a005930
2011-08-09	15000	15060	13920	14480	49502000	a005930
2011-08-08	15400	15780	15200	15200	30375900	a005930
2011-08-05	15840	16100	15780	15780	30454050	a005930
2011-08-04	16780	16780	16300	16420	17324800	a005930
2011-08-03	16800	16880	16480	16660	20423250	a005930
2011-08-02	17060	17180	17000	17040	13490800	a005930
2011-08-01	17100	17500	17100	17400	19451200	a005930
2011-07-29	16920	17040	16740	16880	15100800	a005930
2011-07-28	16560	16800	16520	16740	13644500	a005930
2011-07-27	16960	16960	16720	16900	10099650	a005930
2011-07-26	16860	17020	16800	17000	11270400	a005930
2011-07-25	17000	17000	16680	16940	9501250	a005930
2011-07-22	17000	17120	16840	17000	12225850	a005930
2011-07-21	16920	17020	16640	16840	10346850	a005930
2011-07-20	16800	17080	16780	17020	21094100	a005930
2011-07-19	16120	16540	16120	16440	14558350	a005930
2011-07-18	16560	16600	16220	16260	18236900	a005930
2011-07-15	16600	16800	16420	16640	13675450	a005930
2011-07-14	16700	16700	16460	16620	20395900	a005930
2011-07-13	16960	17100	16720	16860	16467850	a005930
2011-07-12	17200	17220	16920	17000	12407200	a005930
2011-07-11	17600	17600	17240	17300	16000950	a005930
2011-07-08	17600	17760	17460	17700	12090450	a005930
2011-07-07	17960	17960	17580	17600	17927850	a005930
2011-07-06	17860	17960	17740	17960	11236100	a005930
2011-07-05	17600	17980	17560	17980	21113100	a005930
2011-07-04	17400	17660	17380	17560	21471650	a005930
2011-07-01	16860	17200	16760	17100	22145900	a005930
2011-06-30	16660	16700	16420	16520	16416950	a005930
2011-06-29	16960	16980	16640	16660	10357300	a005930
2011-06-28	16800	17060	16620	16640	11958900	a005930
2011-06-27	16940	16940	16560	16700	15212850	a005930
2011-06-24	16420	17080	16420	17040	23461150	a005930
2011-06-23	16500	16780	16400	16620	13869550	a005930
2011-06-22	16480	16660	16440	16520	16541050	a005930
2011-06-21	16000	16400	15960	16280	18918700	a005930
2011-06-20	16260	16280	15900	16000	23619300	a005930
2011-06-17	17020	17040	16060	16380	36151350	a005930
2011-06-16	17060	17160	16880	16960	11955800	a005930
2011-06-15	17320	17380	17020	17300	13287900	a005930
2011-06-14	17020	17460	16960	17260	10670950	a005930
2011-06-13	16880	17060	16760	17060	15069350	a005930
2011-06-10	17400	17480	17020	17020	19628750	a005930
2011-06-09	17540	17580	17300	17300	21705950	a005930
2011-06-08	17700	17800	17500	17540	12943650	a005930
2011-06-07	17520	17780	17380	17740	15179300	a005930
2011-06-03	17800	17800	17540	17700	10073600	a005930
2011-06-02	17880	17940	17600	17660	16594950	a005930
2011-06-01	18040	18240	17900	18220	15691600	a005930
2011-05-31	17800	18280	17720	18040	23904450	a005930
2011-05-30	17900	17900	17520	17680	10298950	a005930
2011-05-27	17480	17980	17340	17820	21514800	a005930
2011-05-26	17360	17600	17300	17580	13987000	a005930
2011-05-25	17580	17580	17060	17120	16047250	a005930
2011-05-24	17440	17680	17300	17300	14509050	a005930
2011-05-23	17540	17700	17440	17460	14102250	a005930
2011-05-20	17700	17740	17600	17640	11075850	a005930
2011-05-19	17820	17960	17600	17600	19386650	a005930
2011-05-18	17860	17980	17720	17860	16591200	a005930
2011-05-17	17940	17960	17780	17800	11564650	a005930
2011-05-16	18340	18380	17960	18020	16145250	a005930
2011-05-13	17920	18480	17800	18320	33457700	a005930
2011-05-12	17720	18020	17660	17700	27647100	a005930
2011-05-11	17780	17900	17640	17840	22396600	a005930
2011-05-09	18160	18220	17820	17820	13578650	a005930
2011-05-06	17980	18280	17900	17980	23661100	a005930
2011-05-04	18600	18680	18000	18300	25785850	a005930
2011-05-03	18720	18800	18440	18760	25375500	a005930
2011-05-02	18200	18740	18080	18640	32586300	a005930
2011-04-29	18020	18160	17600	17860	21493700	a005930
2011-04-28	18480	18540	17980	18000	20821350	a005930
2011-04-27	18340	18540	18220	18480	26405400	a005930
2011-04-26	17980	17980	17600	17940	19217750	a005930
2011-04-25	18020	18220	17780	17780	14381050	a005930
2011-04-22	18480	18540	18040	18080	18861250	a005930
2011-04-21	18600	18740	18360	18560	27083250	a005930
2011-04-20	17780	18320	17720	18320	32075950	a005930
2011-04-19	17060	17500	17060	17500	23115200	a005930
2011-04-18	17820	17840	17320	17340	27464550	a005930
2011-04-15	17960	17980	17640	17760	22300400	a005930
2011-04-14	18000	18000	17680	18000	25281200	a005930
2011-04-13	17740	18020	17600	18020	16643000	a005930
2011-04-12	17720	17800	17640	17640	15801800	a005930
2011-04-11	17960	18140	17760	17880	20631900	a005930
2011-04-08	18220	18280	17900	17960	26064950	a005930
2011-04-07	18500	18700	18100	18180	21803800	a005930
2011-04-06	18800	18840	18300	18460	27518900	a005930
2011-04-05	18960	18960	18700	18900	11934900	a005930
2011-04-04	18800	18900	18780	18900	16737450	a005930
2011-04-01	18720	18800	18540	18800	22486650	a005930
2011-03-31	18720	18720	18420	18640	26383300	a005930
2011-03-30	18320	18580	18320	18520	20712850	a005930
2011-03-29	18140	18320	18000	18320	17231200	a005930
2011-03-28	18300	18440	18180	18320	15910750	a005930
2011-03-25	17840	18200	17800	18200	31115550	a005930
2011-03-24	17600	17760	17480	17600	15405950	a005930
2011-03-23	17600	17600	17180	17460	25258800	a005930
2011-03-22	17840	17940	17400	17500	21836100	a005930
2011-03-21	17820	17980	17680	17800	14507000	a005930
2011-03-18	17840	17900	17660	17820	19178100	a005930
2011-03-17	17560	17800	17360	17800	22522950	a005930
2011-03-16	17700	17900	17440	17720	39957100	a005930
2011-03-15	18020	18040	17120	17200	36365600	a005930
2011-03-14	17600	18020	17060	18000	33356050	a005930
2011-03-11	17220	17520	17200	17240	27158400	a005930
2011-03-10	17580	17680	17320	17320	41711450	a005930
2011-03-09	18120	18160	17640	17800	26383650	a005930
2011-03-08	18220	18240	17880	17980	24964350	a005930
2011-03-07	18860	18860	18120	18120	31948250	a005930
2011-03-04	18680	18900	18540	18900	18575050	a005930
2011-03-03	18380	18540	18320	18460	18113850	a005930
2011-03-02	18280	18460	18240	18360	16139000	a005930
2011-02-28	18400	18680	18400	18460	16281150	a005930
2011-02-25	18560	18660	18460	18520	15198600	a005930
2011-02-24	18520	18680	18400	18580	18119600	a005930
2011-02-23	18500	18820	18500	18600	17207450	a005930
2011-02-22	18780	18960	18680	18760	12197300	a005930
2011-02-21	19280	19300	18840	18960	13768050	a005930
2011-02-18	19300	19320	19140	19200	10254850	a005930
2011-02-17	19060	19260	18860	19080	14350450	a005930
2011-02-16	19040	19400	18900	18900	15221900	a005930
2011-02-15	19260	19400	18940	19160	18109650	a005930
2011-02-14	18560	19100	18500	19060	19592600	a005930
2011-02-11	18700	18860	18260	18300	26544450	a005930
2011-02-10	19200	19300	18700	18720	30700100	a005930
2011-02-09	19460	19460	19020	19200	21015050	a005930
2011-02-08	19400	19480	19180	19220	30500200	a005930
2011-02-07	20040	20080	19440	19440	24259550	a005930
2011-02-01	19640	19900	19580	19660	13475900	a005930
2011-01-31	20180	20200	19620	19620	21442600	a005930
2011-01-28	19960	20280	19800	20200	19151050	a005930
2011-01-27	19900	20040	19820	19880	15374500	a005930
2011-01-26	19700	19980	19600	19960	13356400	a005930
2011-01-25	19440	19800	19420	19500	13979000	a005930
2011-01-24	19360	19660	19320	19420	13622750	a005930
2011-01-21	19520	19680	19400	19420	16690050	a005930
2011-01-20	19740	19800	19580	19640	15248500	a005930
2011-01-19	19580	20000	19320	19940	33416000	a005930
2011-01-18	19000	19620	18980	19380	29640800	a005930
2011-01-17	18900	19020	18800	18980	20587000	a005930
2011-01-14	18560	18680	18300	18660	15384700	a005930
2011-01-13	18980	18980	18340	18440	28404150	a005930
2011-01-12	18280	18660	18280	18600	20605350	a005930
2011-01-11	18340	18440	18160	18260	19562100	a005930
2011-01-10	18360	18560	18180	18340	18355350	a005930
2011-01-07	18300	18580	18280	18420	23172350	a005930
2011-01-06	18840	18980	18460	18600	19374400	a005930
2011-01-05	19100	19100	18840	18840	16811200	a005930
2011-01-04	19120	19220	18980	19160	13724400	a005930
2011-01-03	19100	19320	19000	19160	13278100	a005930
2010-12-30	18840	19040	18840	18980	9191550	a005930
2010-12-29	18700	19020	18640	18900	11926350	a005930
2010-12-28	18560	19000	18520	18760	15666150	a005930
2010-12-27	18500	18600	18300	18440	10533650	a005930
2010-12-24	18780	18780	18500	18500	8486650	a005930
2010-12-23	18720	18760	18500	18720	10993200	a005930
2010-12-22	18780	19060	18720	18780	16679550	a005930
2010-12-21	18620	18800	18500	18720	12606000	a005930
2010-12-20	18340	18640	18280	18640	16928000	a005930
2010-12-17	18280	18580	18240	18520	17306500	a005930
2010-12-16	18160	18380	18160	18220	11694250	a005930
2010-12-15	18500	18500	18200	18320	16466450	a005930
2010-12-14	18740	18740	18420	18580	22161150	a005930
2010-12-13	18380	18640	18320	18600	15362850	a005930
2010-12-10	18300	18380	18140	18380	12783400	a005930
2010-12-09	17700	18360	17680	18340	29482800	a005930
2010-12-08	18060	18200	17740	17760	16820900	a005930
2010-12-07	17740	18420	17700	18020	24925400	a005930
2010-12-06	17800	17980	17700	17800	16842700	a005930
2010-12-03	17400	17940	17340	17880	39446950	a005930
2010-12-02	16560	17180	16500	17180	30627550	a005930
2010-12-01	16480	16560	16280	16400	18793000	a005930
2010-11-30	16640	16920	16520	16520	21230800	a005930
2010-11-29	16700	16920	16620	16720	15514400	a005930
2010-11-26	16960	16980	16640	16740	15702950	a005930
2010-11-25	17060	17060	16760	16900	18365100	a005930
2010-11-24	16520	17040	16500	17020	31864350	a005930
2010-11-23	17000	17020	16680	16800	19744050	a005930
2010-11-22	16400	16960	16360	16960	36076800	a005930
2010-11-19	16160	16380	16000	16360	19369300	a005930
2010-11-18	15940	16100	15860	15980	13311800	a005930
2010-11-17	16020	16080	15900	15900	17134650	a005930
2010-11-16	16280	16400	16000	16220	29532550	a005930
2010-11-15	15720	16300	15700	16160	35954800	a005930
2010-11-12	15680	15800	15460	15560	28344450	a005930
2010-11-11	15860	15980	15340	15340	45367500	a005930
2010-11-10	15600	15800	15500	15800	21113550	a005930
2010-11-09	15680	15680	15340	15480	12814050	a005930
2010-11-08	15700	15760	15520	15560	13961400	a005930
2010-11-05	15600	15800	15500	15520	35187250	a005930
2010-11-04	14940	15280	14900	15260	27385750	a005930
2010-11-03	14800	14980	14780	14800	17965750	a005930
2010-11-02	14940	14960	14740	14800	16549950	a005930
2010-11-01	15060	15060	14860	14940	14848600	a005930
2010-10-29	15280	15300	14900	14900	23160200	a005930
2010-10-28	15200	15300	15060	15280	14654750	a005930
2010-10-27	15160	15300	15020	15060	16740550	a005930
2010-10-26	15360	15420	15160	15260	15633700	a005930
2010-10-25	15460	15580	15340	15420	12416450	a005930
2010-10-22	15460	15540	15340	15540	20425550	a005930
2010-10-21	14900	15300	14820	15300	28382200	a005930
2010-10-20	14800	14980	14700	14900	18490450	a005930
2010-10-19	15000	15020	14820	14820	19498200	a005930
2010-10-18	15140	15240	14960	15020	13831750	a005930
2010-10-15	15000	15120	14900	15080	24711150	a005930
2010-10-14	15060	15060	14840	15000	26762450	a005930
2010-10-13	15040	15040	14860	14880	20451450	a005930
2010-10-12	15040	15120	14920	14920	18521100	a005930
2010-10-11	15240	15260	15060	15060	18801600	a005930
2010-10-08	15260	15320	15060	15160	27170500	a005930
2010-10-07	15580	15660	15380	15400	25570500	a005930
2010-10-06	15560	15880	15520	15860	23555150	a005930
2010-10-05	15440	15580	15420	15460	14348850	a005930
2010-10-04	15600	15620	15480	15600	12879700	a005930
2010-10-01	15440	15560	15380	15540	14818300	a005930
2010-09-30	15440	15580	15340	15540	16862900	a005930
2010-09-29	15060	15500	15000	15440	35443200	a005930
2010-09-28	15100	15120	14900	14900	23365000	a005930
2010-09-27	15300	15360	15040	15100	25142750	a005930
2010-09-24	15580	15600	15160	15240	32788150	a005930
2010-09-20	15480	15600	15400	15600	14822600	a005930
2010-09-17	15240	15560	15160	15460	22382450	a005930
2010-09-16	15080	15260	15080	15140	11740750	a005930
2010-09-15	15260	15340	15020	15140	19464450	a005930
2010-09-14	15500	15620	15200	15200	18576500	a005930
2010-09-13	15400	15520	15320	15400	11742550	a005930
2010-09-10	15200	15440	15140	15320	14013750	a005930
2010-09-09	15340	15480	15120	15120	30874400	a005930
2010-09-08	15520	15620	15420	15420	10974100	a005930
2010-09-07	15660	15800	15500	15760	16040150	a005930
2010-09-06	15440	15600	15360	15600	19730050	a005930
2010-09-03	15220	15280	15120	15220	22097100	a005930
2010-09-02	15200	15240	14980	15180	18277550	a005930
2010-09-01	15240	15260	15000	15040	19465400	a005930
2010-08-31	15320	15440	15120	15120	22082150	a005930
2010-08-30	15500	15560	15440	15520	7005850	a005930
2010-08-27	15300	15440	15300	15320	12808800	a005930
2010-08-26	15440	15660	15400	15460	10445650	a005930
2010-08-25	15520	15560	15440	15440	9288450	a005930
2010-08-24	15700	15720	15500	15660	11378450	a005930
2010-08-23	15720	15820	15640	15800	9097300	a005930
2010-08-20	15600	15720	15540	15680	12334500	a005930
2010-08-19	15580	15780	15540	15780	12206700	a005930
2010-08-18	15680	15700	15480	15560	11726100	a005930
2010-08-17	15540	15660	15420	15640	14480400	a005930
2010-08-16	15460	15660	15340	15640	10286650	a005930
2010-08-13	15400	15640	15340	15620	14335300	a005930
2010-08-12	15360	15540	15300	15320	21417850	a005930
2010-08-11	15680	15780	15540	15580	17998400	a005930
2010-08-10	16000	16080	15820	15860	14079450	a005930
2010-08-09	15980	16040	15960	16040	9146100	a005930
2010-08-06	16200	16200	15980	16020	12358250	a005930
2010-08-05	16220	16360	16060	16080	14044850	a005930
2010-08-04	16340	16360	16120	16120	10671700	a005930
2010-08-03	16400	16440	16300	16300	13115100	a005930
2010-08-02	16340	16360	16200	16200	12469400	a005930
2010-07-30	16440	16540	16200	16200	16441200	a005930
2010-07-29	16780	16800	16480	16540	14873600	a005930
2010-07-28	16640	16800	16620	16740	23259950	a005930
2010-07-27	16480	16600	16420	16580	19143850	a005930
2010-07-26	16260	16400	16180	16360	10631350	a005930
2010-07-23	16300	16340	16140	16220	14123600	a005930
2010-07-22	16240	16340	16020	16160	15476050	a005930
2010-07-21	16340	16360	16120	16340	16585300	a005930
2010-07-20	15900	16040	15720	15960	11586100	a005930
2010-07-19	15720	15980	15720	15900	14605350	a005930
2010-07-16	16320	16400	16040	16040	16940500	a005930
2010-07-15	16500	16500	16360	16400	16075400	a005930
2010-07-14	16260	16560	16260	16480	33204550	a005930
2010-07-13	15960	16160	15880	15920	15359450	a005930
2010-07-12	15980	16040	15840	16040	12603250	a005930
2010-07-09	15580	15920	15460	15920	18628950	a005930
2010-07-08	15660	15680	15400	15500	14777650	a005930
2010-07-07	15600	15620	15300	15380	16207800	a005930
2010-07-06	15240	15500	15100	15500	17919400	a005930
2010-07-05	15260	15400	15220	15340	10030950	a005930
2010-07-02	15400	15480	15260	15340	11656400	a005930
2010-07-01	15580	15600	15200	15320	22225800	a005930
2010-06-30	15400	15600	15400	15480	26820300	a005930
2010-06-29	16020	16080	15740	15840	12589300	a005930
2010-06-28	16100	16160	15920	15920	13060450	a005930
2010-06-25	16180	16200	16040	16100	17011500	a005930
2010-06-24	16160	16460	16100	16400	14157200	a005930
2010-06-23	16220	16220	16000	16100	17501550	a005930
2010-06-22	16540	16540	16260	16320	14820850	a005930
2010-06-21	16600	16780	16500	16600	14239500	a005930
2010-06-18	16500	16500	16240	16440	9593600	a005930
2010-06-17	16240	16340	16200	16340	11669500	a005930
2010-06-16	16300	16440	16180	16380	18827650	a005930
2010-06-15	16200	16200	15960	15960	9539000	a005930
2010-06-14	15820	16180	15820	16140	12099050	a005930
2010-06-11	15700	15940	15660	15940	18313750	a005930
2010-06-10	15540	15600	15420	15460	17814300	a005930
2010-06-09	15840	15840	15320	15400	17985800	a005930
2010-06-08	15700	15960	15520	15700	14522450	a005930
2010-06-07	15580	15740	15540	15740	15166400	a005930
2010-06-04	15500	15940	15480	15860	12614000	a005930
2010-06-03	15600	15680	15480	15540	14666350	a005930
2010-06-01	15520	15580	15300	15360	11405850	a005930
